ID,PRCCODE,Description,EXPQNT,EXPVAL,IMPQNT,IMPVAL,PRODQNT,PRODVAL,QNTUNIT,Region,TimePeriod,Dataset
2949,26702170,"Mounted objective lenses of any material (excluding for cameras, projectors or photographic enlargers or reducers)","170,306","7,386,600","769,044","14,952,170",:,:,p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
2950,26702180,Unmounted sheets and plates of polarising material; mounted filters of any material,"115,200","14,831,890","569,200","18,130,510","20,923","6,992,369",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2951,26702230,Binoculars (including night vision binoculars),"127,455","9,560,490","870,603","15,621,390",:,:,p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
2952,26702250,Instruments (excluding binoculars) such as optical telescopes,:,"28,920,010",:,"12,756,010",845,"3,871,468",p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
2953,26702270,"Compound optical microscopes, including those for photomicrography, cinephotomicrography or microprojection","57,203","19,094,230","156,175","13,052,630",:,:,p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
2954,26702310,Telescopic sights for fitting to arms; periscopes; telescopes...,:,"38,003,960",:,"19,012,420",847,"97,012,559",p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
2955,26702330,"Lasers (excluding laser diodes, machines and appliances incorporating lasers)",:,"431,371,380",:,"138,462,860","14,143","227,469,858",p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
2956,26702390,"Other optical appliances and instruments, n.e.c. in HS 90",:,"37,337,730",:,"74,033,980",:,:,:,UnitedKingdom,YearOf2017,PRODCOM 2017
2957,26702410,"Parts and accessories (including mountings) of binoculars, etc.",:,:,:,:,:,:,:,UnitedKingdom,YearOf2017,PRODCOM 2017
2958,26702420,Rangefinders,:,"20,813,930",:,"19,854,390",:,:,p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
2959,26702430,Parts and accessories of optical microscopes of HS 9011,:,:,:,:,:,:,:,UnitedKingdom,YearOf2017,PRODCOM 2017
2960,26702450,"Other instruments and apparatus using optical radiation (UV, visible, IR)",:,"322,597,620",:,"197,702,540","117,431","157,620,313",p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
2961,26702490,"Exposure meters, stroboscopes, optical instruments, appliances and machines for inspecting semiconductor wafers or devices or for inspecting photomasks or reticles used in manufacturing semiconductor devices, profile projectors and other optical instruments, appliances and machines for measuring or",:,"319,353,080",:,"133,852,040","13,575","240,207,832",p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
2962,26702500,Parts and accessories of optical appliances and instruments of HS 9013,:,:,:,:,:,:,:,UnitedKingdom,YearOf2017,PRODCOM 2017
2963,26702510,"Parts and accessories (including mountings) of binoculars, monoculars, other optical telescopes, other  astronomical instruments (excluding for instruments for radio-astronomy)",:,"7,942,560",:,"14,173,290",:,0,:,UnitedKingdom,YearOf2017,PRODCOM 2017
2964,26702530,Parts and accessories of optical microscopes of HS 9011,:,"32,331,020",:,"28,681,690",:,"13,292,345",:,UnitedKingdom,YearOf2017,PRODCOM 2017
2965,26702610,Parts and accessories of optical appliances and instruments of HS 9013,:,:,:,:,:,"23,008,658",:,UnitedKingdom,YearOf2017,PRODCOM 2017
2966,26702630,Parts and accessories of appliances and instruments of CN 9031 41 00 and for optical instruments and appliances of CN 9031 49 90,:,:,:,:,:,:,:,UnitedKingdom,YearOf2017,PRODCOM 2017
2967,26801100,"Magnetic tapes and magnetic discs, unrecorded, for the recording of sound or of other phenomena","1,099,000","69,766,770","1,776,500","111,133,890",:,:,kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2968,26801200,"Optical media for the recording of sound or of other phenomena (excluding goods of HS 37), unrecorded","477,900","37,618,550","1,559,400","36,292,130","3,361","318,250",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2969,26801300,"Other recording media, including matrices and masters for the production of disks","413,000","65,930,900","1,513,400","22,356,320",:,:,kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2970,26801400,Cards incorporating a magnetic stripe,"3,067,000","33,639,810","319,600","8,404,280","11,206,843","22,609,420",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2971,269900Z0,Other units of automatic data processing machines,"6,562,247","677,084,570","14,332,970","806,611,620","804,591","200,763,115",p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
2972,269900Z2,"Parts and accessories for the goods of 26.51.12, 26.51.32, 26.51.33, 26.51.4 and 26.51.5; microtomes; parts n.e.c. and Parts and accessories of optical appliances and instruments of HS 9013",:,"1,204,786,950",:,"962,195,170",:,"374,502,378",:,UnitedKingdom,YearOf2017,PRODCOM 2017
2973,269900Z3,"Parts and accessories of instruments, appliances and machines of HS 9031",:,"420,294,920",:,"289,111,460",:,:,:,UnitedKingdom,YearOf2017,PRODCOM 2017
2974,269900Z4,Radio-telephony or radio-telegraphy reception apparatus (excluding those combined with radio receivers),"293,863","13,106,770","304,435","9,939,730",:,:,p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
2975,27111010,"Electric motors of an output <= 37,5 W (including synchronous motors <= 18 W, universal AC/DC motors, AC and DC motors)","4,604,707","88,960,680","20,193,408","197,296,620",:,"45,242,794",p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
2976,27111030,"DC motors and generators of an output > 37,5 W but <= 750 W (excluding starter motors for internal combustion engines)","221,466","52,684,150","6,211,166","131,568,100","296,558","65,407,736",p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
2977,27111050,DC motors and DC generators of an output > 750 W but <= 75 kW (excluding starter motors for internal combustion engines),"21,397","61,954,170","265,099","48,327,900","23,194","26,275,565",p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
2978,27111053,DC motors and generators of an output > 0.75 kW but <= 7.5 kW (excluding starter motors for internal combustion engines),:,:,:,:,:,:,:,UnitedKingdom,YearOf2017,PRODCOM 2017
2979,27111055,DC motors and generators of an output > 7.5 kW but <= 75 kW (excluding starter motors for internal combustion engines),:,:,:,:,:,:,:,UnitedKingdom,YearOf2017,PRODCOM 2017
2980,27111070,DC motors and generators of an output > 75 kW but <= 375 kW (excluding starter motors for internal combustion engines),"1,951","39,581,540","20,016","24,439,960",:,:,p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
2981,27111090,DC motors and generators of an output > 375 kW (excluding starter motors for internal combustion engines),"7,601","1,227,510","7,988","1,049,320",:,:,p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
2982,27112100,"Universal AC/DC motors of an output > 37,5 W","2,785,345","17,552,040","2,801,177","63,644,440",:,:,p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
2983,27112230,Single-phase AC motors of an output <= 750 W,"329,199","9,488,970","1,837,252","36,652,390",:,:,p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
2984,27112250,Single-phase AC motors of an output > 750 W,"15,640","4,157,610","1,433,212","14,039,790",0,0,p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
2985,27112300,Multi-phase AC motors of an output <= 750 W,"62,684","33,153,240","267,523","39,203,330",:,:,p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
2986,27112403,"Multi-phase AC motors of an output > 0,75 kW but <= 7,5 kW","174,787","71,944,010","272,433","47,687,230",:,:,p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
2987,27112405,"Multi-phase AC motors of an output > 7,5 kW but <= 37 kW","9,695","14,829,180","71,172","27,127,540","5,177","3,449,417",p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
2988,27112407,Multi-phase AC motors of an output > 37 kW but <= 75 kW,"3,776","3,443,250","237,403","14,382,500",:,"446,006",p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
2989,27112530,Multi-phase AC traction motors of an output > 75 kW,"4,908","6,219,800","1,032","10,719,960",:,:,p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
2990,27112540,Multi-phase AC motors of an output > 75 kW but <= 375 kW (excluding traction motors),640,"9,134,480","63,948","15,161,990",76,"1,624,328",p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
2991,27112560,Multi-phase AC motors of an output > 375 kW but <= 750 kW (excluding traction motors),"20,736","2,390,490","29,786","5,197,900",64,"2,531,169",p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
2992,27112590,Multi-phase AC motors of an output > 750 kW (excluding traction motors),"35,935","9,371,650","6,877","11,454,530",852,"26,445,527",p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
2993,27112610,Alternators of an output <= 75 kVA,"84,243","65,692,790","227,027","51,380,350","40,446",:,p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
2994,27112630,Alternators of an output > 75 kVA but <= 375 kVA,"101,329","148,119,120","44,611","68,757,800",:,:,p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
2995,27112650,Alternators > 375 kVA but <= 750 kVA,"18,265","21,059,440","60,903","18,698,960",:,:,p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
2996,27112670,Alternators of an output > 750 kVA,"62,430","145,023,720","545,800","46,876,650",:,"181,216,421",p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
2997,27113110,"Generating sets with compression-ignition internal combustion piston engines, of an output <= 75 kVA","51,838","82,512,960","33,559","40,690,850","15,823","85,174,581",p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
2998,27113130,Generating sets with compression-ignition internal combustion piston engines of an output > 75 kVA but <= 375 kVA,"39,320","149,350,380","2,520","24,110,310","5,937","96,368,075",p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
2999,27113150,Generating sets with compression-ignition internal combustion piston engines of an output > 375 kVA but <= 750 kVA,"23,399","130,666,220",524,"9,106,160","5,495","199,849,430",p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
3000,27113170,Generating sets with compression-ignition internal combustion piston engines of an output > 750 kVA,"5,116","434,754,250",694,"61,402,760","3,704","434,668,689",p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
3001,27113233,"Generating sets with spark-ignition internal combustion piston engines of an output <= 7,5 kVA","21,688","2,044,030","32,002","6,867,290",:,:,p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
3002,27113235,"Generating sets with spark-ignition internal combustion piston engines of an output > 7,5 kVA","3,406","78,181,750","7,174","86,321,280",304,:,p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
3003,27113250,Generating sets (excluding wind-powered and powered by spark-ignition internal combustion piston engine),"662,038","60,420,450","13,969","46,088,610",425,"85,757,469",p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
3004,27113270,Rotary converters,"14,490","2,115,990","1,113,994","13,161,190",367,"430,036",p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
3005,27114120,Liquid dielectric transformers having a power handling capacity <= 650 kVA,"54,413","5,044,950","153,821","52,668,680",:,:,p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
3006,27114150,Liquid dielectric transformers having a power handling capacity > 650 kVA but <= 10 000 kVA,448,"4,666,620","78,799","48,605,370",46,"4,106,448",p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
3007,27114180,Liquid dielectric transformers having a power handling capacity > 10 000 kVA,"1,720","69,633,120","38,831","102,822,870",:,:,p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
3008,27114220,Measuring transformers having a power handling capacity <= 1 kVA (including for voltage measurement),"1,426,697","22,508,920","1,473,374","19,828,320","606,759","28,284,303",p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
3009,27114240,"Other transformers, n.e.c., having a power handling capacity <= 1 kVA","7,022,449","27,824,530","20,179,194","49,218,810","9,737,418","101,607,218",p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
3010,27114260,"Other transformers, having a power handling capacity > 1 kVA but <= 16 kVA","282,225","18,897,380","672,168","9,241,190","117,705","24,861,122",p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
3011,27114330,"Transformers, n.e.c., having a power handling capacity > 16 kVA but <= 500 kVA","15,914","9,299,240","216,578","24,075,500","32,262","30,715,092",p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
3012,27114380,"Transformers, n.e.c., having a power handling capacity > 500 kVA","52,139","4,268,060","147,279","43,165,890",649,"10,299,200",p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
3013,27115013,Inductors for discharge lamps or tubes,"1,628,147","11,957,350","1,674,201","12,532,000","21,703","71,863",p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
3014,27115015,Ballasts for discharge lamps or tubes (excluding inductors),"801,513","14,492,860","2,749,002","25,527,610","506,035","14,145,574",p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
3015,27115023,Polycrystalline semiconductors,:,:,:,:,:,:,:,UnitedKingdom,YearOf2017,PRODCOM 2017
3016,27115030,"Rectifiers (excluding of a kind used with telecommunication apparatus, automatic data-processing machines and units thereof)",:,:,:,:,:,:,:,UnitedKingdom,YearOf2017,PRODCOM 2017
3017,27115033,Accumulator chargers,:,:,:,:,:,:,:,UnitedKingdom,YearOf2017,PRODCOM 2017
3018,27115035,Rectifiers,:,:,:,:,:,:,:,UnitedKingdom,YearOf2017,PRODCOM 2017
3019,27115040,"Power supply units for telecommunication apparatus, automatic data-processing machines and units thereof",:,:,:,:,:,:,:,UnitedKingdom,YearOf2017,PRODCOM 2017
3020,27115053,"Inverters having a power handling capacity <= 7,5 kVA",:,:,:,:,:,:,:,UnitedKingdom,YearOf2017,PRODCOM 2017
3021,27115055,"Inverters having a power handling capacity > 7,5 kVA",:,:,:,:,:,:,:,UnitedKingdom,YearOf2017,PRODCOM 2017
3022,27115070,"Static converters (excluding polycrystalline semiconductors, converters specially designed for welding, without welding equipment, accumulator chargers, rectifiers, inverters)",:,:,:,:,:,:,:,UnitedKingdom,YearOf2017,PRODCOM 2017
3023,27115080,"Inductors (excluding induction coils, deflection coils for cathode-ray tubes, for discharge lamps and tubes)",:,"85,103,710",:,"105,593,100","1,408,332","5,284,771",p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
3024,27116100,Parts suitable for machines of HS 8501 or 8502,:,:,:,:,:,:,:,UnitedKingdom,YearOf2017,PRODCOM 2017
3025,27116110,"Parts suitable for use solely or principally with electric motors and generators, electric generating sets and rotary converters, n.e.c. (excluding fuel cells)",:,:,:,:,:,"249,483,842",:,UnitedKingdom,YearOf2017,PRODCOM 2017
3026,27116203,Ferrite cores of transformers and inductors,"219,000","4,721,740","1,091,200","7,611,100",0,0,kg,UnitedKingdom,YearOf2017,PRODCOM 2017
3027,27116205,Parts of transformers and inductors (excluding ferrite cores),:,"19,989,630",:,"46,223,960",:,"18,536,051",:,UnitedKingdom,YearOf2017,PRODCOM 2017
3028,27116207,Parts of static converters,:,:,:,:,:,:,:,UnitedKingdom,YearOf2017,PRODCOM 2017
3029,27116208,"Electronic assemblies of static converters of a kind used with telecommunication apparatus, automatic data-processing machines and units thereof, n.e.c.",:,"2,309,200",:,"7,254,900",:,"547,526",:,UnitedKingdom,YearOf2017,PRODCOM 2017
3030,27121010,Fuses for a voltage > 1 kV,:,"8,714,450",:,"6,045,930",:,:,p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
3031,27121020,Automatic circuit breakers >1kV,:,"36,530,990",:,"42,096,800","7,388","28,720,043",p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
3032,27121030,Isolating switches and make-and-break switches >1kV,:,"32,972,680",:,"55,979,020","1,395,101","22,394,972",p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
3033,27121040,"Lightning arresters, voltage limiters and surge suppressors for a voltage > 1 kV",:,:,:,:,:,:,:,UnitedKingdom,YearOf2017,PRODCOM 2017
3034,27121041,Lightning arresters and voltage limiters for a voltage > 1 kV,:,:,:,:,:,:,p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
3035,27121090,Other apparatus for switching... electrical circuits > 1 000 V,:,"60,859,500",:,"88,509,420",:,"129,274,413",p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
3036,27122130,Fuses for a voltage <= 1 kV and for a current <= 10 A,:,"60,121,800",:,"24,777,840",:,"9,480,192",p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
3037,27122150,Fuses for a voltage <= 1 kV and for a current > 10 A but <= 63 A,:,"7,468,180",:,"12,538,770","13,290,198","9,489,318",p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
3038,27122170,Fuses for a voltage <= 1 kV and for a current > 63 A,:,"16,756,570",:,"15,930,620","10,529,829",:,p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
3039,27122230,Automatic circuit breakers for a voltage <= 1 kV and for a current <= 63 A,:,"43,636,820",:,"95,143,840","307,715,400","65,132,832",p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
3040,27122250,Automatic circuit breakers for a voltage <= 1 kV and for a current > 63 A,:,"18,869,790",:,"63,258,270",:,:,p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
3041,27122330,"Electrical apparatus for protecting electrical circuits for a voltage <= 1 kV and a current <= 16 A (excluding fuses, automatic circuit breakers)",:,"51,928,630",:,"29,074,970","51,665,379","7,855,864",p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
3042,27122350,"Electrical apparatus for protecting electrical circuits for a voltage <= 1 kV and for a current > 16 A but <= 125 A (excluding fuses, automatic circuit breakers)",:,"18,481,960",:,"29,079,500","1,696,766","11,442,162",p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
3043,27122370,"Electrical apparatus for protecting electrical circuits for a voltage <= 1 kV and for a current > 125 A (excluding fuses, automatic circuit breakers)",:,"11,528,420",:,"32,319,770",:,"7,859,286",p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
3044,27122433,Relays for a voltage <= 60 V and for a current <= 2 A,:,"12,894,650",:,"18,222,450","85,907","3,001,129",p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
3045,27122435,Relays for a voltage <= 60 V and for a current > 2 A,:,"16,460,710",:,"57,071,540",:,:,p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
3046,27122450,Relays for a voltage > 60 V but <= 1 kV,:,"171,686,330",:,"114,982,370","15,501,471","151,788,016",p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
3047,27123130,Numerical control panels with built-in automatic data-processing machine for a voltage <= 1 kV,:,"117,889,660",:,"126,796,630",:,"111,599,576",p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
3048,27123150,Programmable memory controllers for a voltage <= 1 kV,:,"303,413,630",:,"351,365,750","19,730","40,208,973",p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
3049,27123170,"Other bases for electric control, distribution of electricity, voltage <= 1 000 V",:,"524,192,120",:,"807,967,790","5,085,042","895,169,220",p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
3050,27123203,"Boards, cabinets and similar combinations of apparatus for electric control or the distribution of electricity, for a voltage > 1.000 V but <= 72,5 kV",:,"17,914,030",:,"44,548,300","31,951","194,584,051",p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
3051,27123205,"Boards, cabinets and similar combinations of apparatus for electric control or the distribution of electricity, for a voltage > 72,5 kV",:,"10,217,020",:,"122,151,430","1,265","14,008,692",p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
3052,27124030,"Boards, panels, consoles, desks, cabinets and other bases for apparatus for electric control or the distribution of electricity (excluding those equipped with their apparatus)",:,"58,260,360",:,"108,515,340","3,954,277","295,853,628",p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
3053,27124090,"Other parts of apparatus of HS 8535, 8536, 8537",:,"275,941,100",:,"437,072,490",:,"286,095,110",:,UnitedKingdom,YearOf2017,PRODCOM 2017
3054,27201100,Primary cells and primary batteries,"660,952,786","169,386,780","997,722,118","314,232,210","5,224,446","19,929,962",p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
3055,27201200,"Parts of primary cells and primary batteries (excluding battery carbons, for rechargeable batteries)",:,"5,632,160",:,"15,992,230",:,"48,811,982",:,UnitedKingdom,YearOf2017,PRODCOM 2017
3056,27202100,Lead-acid accumulators for starting piston engines,"1,349,681","53,168,400","9,031,356","461,256,850","28,673","4,113,292",p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
3057,27202200,"Lead-acid accumulators, excluding for starting piston engines","6,194,977","175,619,570","8,277,021","196,783,180","1,671,567","154,343,139",ce/el,UnitedKingdom,YearOf2017,PRODCOM 2017
3058,27202210,Lead-acid traction accumulators (excluding accumulators for starting piston engines),:,:,:,:,:,:,:,UnitedKingdom,YearOf2017,PRODCOM 2017
3059,27202250,Lead-acid accumulators (excluding traction accumulators and accumulators for starting piston engines),:,:,:,:,:,:,:,UnitedKingdom,YearOf2017,PRODCOM 2017
3060,27202300,"Nickel-cadmium, nickel metal hydride, lithium-ion, lithium polymer, nickel-iron and other electric accumulators",:,"175,375,790",:,"461,733,640","1,494,231","34,502,150",p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
3061,27202400,Parts of electric accumulators including separators,:,"73,286,390",:,"108,285,300",:,:,:,UnitedKingdom,YearOf2017,PRODCOM 2017
3062,27311100,Optical fibre cables made up of individually sheathed fibres whether or not assembled with electric conductors or fitted with connectors,"7,266,200","136,907,130","10,163,100","152,693,970","14,318,831","276,638,872",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
3063,27311200,Optical fibres and optical fibre bundles; optical fibre cables (except those made up of individually sheathed fibres),"92,000","32,934,500","1,962,500","51,184,800","56,476","57,305,486",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
3064,27321100,Winding wire for electrical purposes,"4,149,700","51,528,840","11,103,500","88,322,860","11,054,860","70,547,641",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
3065,27321130,Insulated winding wire lacquered or enamelled,:,:,:,:,:,:,:,UnitedKingdom,YearOf2017,PRODCOM 2017
3066,27321150,Other insulated winding wire (including anodised),:,:,:,:,:,:,:,UnitedKingdom,YearOf2017,PRODCOM 2017
3067,27321200,Insulated coaxial cables and other coaxial electric conductors for data and control purposes whether or not fitted with connectors,"2,039,900","54,043,280","15,905,000","130,579,440","5,347,823","115,756,214",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
3068,27321340,"Other electric conductors, for a voltage <= 1 000 V, fitted with connectors",:,:,:,:,:,:,:,UnitedKingdom,YearOf2017,PRODCOM 2017
3069,27321380,"Other electric conductors, for a voltage <= 1 000 V, not fitted with connectors","65,693,000","480,051,060","223,552,200","973,051,680","52,803,960","467,648,032",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
3070,27321400,"Insulated electric conductors for voltage >1 000 V (excluding winding wire, coaxial cable and other coaxial electric conductors, ignition and other wiring sets used in vehicles, aircraft, ships)","3,707,300","57,378,050","78,295,200","483,551,380","1,216,969","231,101,783",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
3071,27331100,Electrical apparatus for switching electrical circuits for a voltage <= 1 kV (including push-button and rotary switches) (excluding relays),:,"322,850,120",:,"571,281,130","97,426,280","219,079,015",p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
3072,27331200,Lamp-holders for a voltage <= 1 kV,:,"13,303,540",:,"50,972,640","1,626,887","1,992,768",p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
3073,27331310,Plugs and sockets for coaxial cables for a voltage <= 1 kV,:,"25,631,950",:,"50,330,520","5,173,547","11,683,986",p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
3074,27331330,Plugs and sockets for printed circuits for a voltage <= 1 kV,:,"72,260,110",:,"74,277,880",:,:,p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
3075,27331350,"Plugs and sockets for a voltage <= 1 kV (excluding for coaxial cables, for printed circuits)",:,"380,427,200",:,"510,766,420","50,518,770","110,990,453",p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
3076,27331360,Prefabricated elements for electrical circuits for a voltage <= 1 kV,:,"27,885,040",:,"27,213,810","3,520,447","43,392,611",p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
3077,27331370,Connections and contact elements for wires and cables for a voltage <= 1 kV,:,"320,082,670",:,"297,169,840","45,229,280","159,334,755",p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
3078,27331380,"Other apparatus for connections to or in electrical circuit, voltage <= 1 000 V",:,"182,604,470",:,"233,845,420","6,621,149","77,487,538",p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
3079,27331410,"Trunking, ducting and cable trays for electrical circuits, of plastics","6,108,600","24,553,470","8,472,800","20,616,720",:,"149,109,699",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
3080,27331430,"Insulating fittings of plastic, for electrical machines, appliances or equipment (excluding electrical insulators)","1,485,700","26,170,630","3,304,100","27,409,400","1,629,577","8,044,076",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
3081,27401100,Sealed beam lamp units,"450,424","17,132,640","2,940,920","34,270,540",:,:,p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
3082,27401250,Tungsten halogen filament lamps for motorcycles and motor vehicles (excluding ultraviolet and infrared lamps),"3,113,122","7,984,220","28,004,721","42,774,790",0,0,p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
3083,27401293,"Tungsten halogen filament lamps, for a voltage > 100 V (excluding ultraviolet and infra-red lamps, for motorcycles and motor vehicles)","2,654,820","4,255,400","49,712,538","24,870,580","23,864","3,025,084",p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
3084,27401295,"Tungsten halogen filament lamps for a voltage <= 100 V (excluding ultraviolet and infrared lamps, for motorcycles and motor vehicles)","1,320,403","3,654,300","17,119,898","13,835,520","29,015","3,313,676",p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
3085,27401300,"Filament lamps of a power <= 200 W and for a voltage > 100 V including reflector lamps (excluding ultraviolet, infrared lamps, tungsten halogen filament lamps and sealed beam lamp units)","1,877,673","4,920,330","16,800,652","12,590,170",0,0,p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
3086,27401460,"Filament lamps for motorcycles or other motor vehicles excluding sealed beam lamp units, tungsten halogen lamps","20,211,892","56,702,380","61,928,872","35,311,540",:,:,p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
3087,27401490,Filament lamps n.e.c.,"3,607,514","5,655,220","18,943,472","17,756,670","63,724,641","7,995,027",p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
3088,27401510,"Fluorescent hot cathode discharge lamps, with double ended cap (excluding ultraviolet lamps)","3,306,831","7,259,270","22,122,502","18,355,290","76,003","3,124,323",p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
3089,27401530,"Fluorescent hot cathode discharge lamps (excluding ultraviolet lamps, with double ended cap)","5,211,517","8,608,810","19,013,813","20,793,020",0,0,p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
3090,27401550,Other discharge lamps (excluding ultraviolet lamps),"1,601,845","32,810,910","11,284,262","56,253,510",:,:,p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
3091,27401570,"Ultraviolet or infrared lamps, arc lamps","2,726,115","44,228,590","5,753,330","29,737,640","501,471","42,685,389",p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
3092,27402100,"Portable electric lamps worked by dry batteries, accumulators or magnetos (excluding for cycles or motor vehicles)",:,"28,524,480",:,"77,331,770","66,202","11,211,744",p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
3093,27402200,"Electric table, desk, bedside or floor-standing lamps",:,"37,339,310",:,"184,338,190","180,489","27,492,671",p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
3094,27402300,Non-electrical lamps and lighting fittings,:,"15,106,660",:,"84,452,070",:,"26,759,214",p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
3095,27402400,"Illuminated signs, illuminated name-plates and the like (including road signs)",:,"19,465,480",:,"42,943,240","364,211","192,647,176",p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
