"Order","Level","Code","Parent","Description","Unit","Description of unit","Production type","Description of production type","References to HS/CN"
"1722465","3","25.99.29.82","25.99.29","Bells, gongs, etc., non-electric, of base metal","kg","DE: Kilogramm; EN: Kilogram; FR: Kilogramme","S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","8306 10"
"1722466","3","25.99.29.83","25.99.29","Iron or steel flexible tubing (excluding rubber tubing incorporating or fitted with external metallic reinforcements, flexible tubing made into the form of machinery or vehicle parts)","kg","DE: Kilogramm; EN: Kilogram; FR: Kilogramme","S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","8307 10"
"1722467","3","25.99.29.85","25.99.29","Base metal flexible tubing excluding rubber tubing incorporating/fitted with external metallic reinforcements, flexible tubing (form of machinery/vehicle parts), iron or steel","kg","DE: Kilogramm; EN: Kilogram; FR: Kilogramme","S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","8307 90"
"1722468","3","25.99.29.87","25.99.29","Base metal sign-plates, name-plates, address-plates and similar plates, numbers, letters and other symbols (excluding illuminated)","kg","DE: Kilogramm; EN: Kilogram; FR: Kilogramme","S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","8310"
"1722469","3","25.99.29.95","25.99.29","Permanent magnets and articles intended to become permanent magnets, of metal","kg","DE: Kilogramm; EN: Kilogram; FR: Kilogramme","S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","8505 11"
"1722470","1","26.11",,"Manufacture of electronic components",,,,,
"1722471","2","26.11.11","26.11","Cathode-ray television picture tubes; television camera tubes; other cathode-ray tubes",,,,,
"1722472","3","26.11.11.00","26.11.11","Cathode-ray television picture tubes; television camera tubes; other cathode-ray tubes","p/st","DE: Anzahl Stück; EN: Number of items; FR: Nombre de pièces","S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","8540[.11 + .12 + .20(.10 + .80) + .40 + .60]"
"1722473","2","26.11.12","26.11","Magnetrons, klystrons, microwave tubes and other valve tubes",,,,,
"1722474","3","26.11.12.00","26.11.12","Magnetrons, klystrons, microwave tubes, valves and tubes","p/st","DE: Anzahl Stück; EN: Number of items; FR: Nombre de pièces","S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","8540[.71 + .79 + .81 + .89]"
"1722475","2","26.11.21","26.11","Diodes; transistors; thyristors, diacs and triacs",,,,,
"1722476","3","26.11.21.20","26.11.21","Semiconductor diodes","p/st","DE: Anzahl Stück; EN: Number of items; FR: Nombre de pièces","S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","8541 10"
"1722477","3","26.11.21.50","26.11.21","Transistors, other than photosensitive transistors","p/st","DE: Anzahl Stück; EN: Number of items; FR: Nombre de pièces","S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","8541[.21 + .29]"
"1722478","3","26.11.21.80","26.11.21","Semiconductor thyristors, diacs and triacs","p/st","DE: Anzahl Stück; EN: Number of items; FR: Nombre de pièces","S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","8541 30"
"1722479","2","26.11.22","26.11","Semiconductor devices; light-emitting diodes; mounted piezo-electric crystals; parts thereof",,,,,
"1722480","3","26.11.22.20","26.11.22","Semiconductor light emitting diodes (LEDs)","p/st","DE: Anzahl Stück; EN: Number of items; FR: Nombre de pièces","S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","8541 40 10"
"1722481","3","26.11.22.40","26.11.22","Photosensitive semiconductor devices; solar cells, photo-diodes, photo-transistors, etc.","p/st","DE: Anzahl Stück; EN: Number of items; FR: Nombre de pièces","S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","8541 40 90"
"1722482","3","26.11.22.60","26.11.22","Semiconductor devices (excluding photosensitive semiconductor devices, photovoltaic cells, thyristors, diacs and triacs, transistors, diodes, and light-emitting diodes)","p/st","DE: Anzahl Stück; EN: Number of items; FR: Nombre de pièces","S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","8541 50"
"1722483","3","26.11.22.80","26.11.22","Mounted piezo-electric crystals (including quartz, oscillator and resonators)","p/st","DE: Anzahl Stück; EN: Number of items; FR: Nombre de pièces","S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","8541 60"
"1722484","2","26.11.30","26.11","Electronic integrated circuits",,,,,
"1722485","3","26.11.30.03","26.11.30","Multichip integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","p/st","DE: Anzahl Stück; EN: Number of items; FR: Nombre de pièces","S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","8542 31 10"
"1722486","3","26.11.30.06","26.11.30","Electronic integrated circuits (excluding multichip circuits): processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","p/st","DE: Anzahl Stück; EN: Number of items; FR: Nombre de pièces","S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","8542 31 90"
"1722487","3","26.11.30.23","26.11.30","Multichip integrated circuits: memories","p/st","DE: Anzahl Stück; EN: Number of items; FR: Nombre de pièces","S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","8542 32 10"
"1722488","3","26.11.30.27","26.11.30","Electronic integrated circuits (excluding multichip circuits): dynamic random-access memories (D-RAMs)","p/st","DE: Anzahl Stück; EN: Number of items; FR: Nombre de pièces","S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","8542[.32(.31 + .39)]"
"1722489","3","26.11.30.34","26.11.30","Electronic integrated circuits (excluding multichip circuits): static random-access memories (S-RAMs), including cache random-access memories (cache-RAMs)","p/st","DE: Anzahl Stück; EN: Number of items; FR: Nombre de pièces","S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","8542 32 45"
"1722490","3","26.11.30.54","26.11.30","Electronic integrated circuits (excluding multichip circuits): UV erasable, programmable, read only memories (EPROMs)","p/st","DE: Anzahl Stück; EN: Number of items; FR: Nombre de pièces","S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","8542 32 55"
"1722491","3","26.11.30.65","26.11.30","Electronic integrated circuits (excluding multichip circuits): electrically erasable, programmable, read only memories (E²PROMs), including flash E²PROMs","p/st","DE: Anzahl Stück; EN: Number of items; FR: Nombre de pièces","S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","8542[.32(.61 + .69 + .75)]"
"1722492","3","26.11.30.67","26.11.30","Electronic integrated circuits (excluding multichip circuits): other memories","p/st","DE: Anzahl Stück; EN: Number of items; FR: Nombre de pièces","S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","8542 32 90"
"1722493","3","26.11.30.80","26.11.30","Electronic integrated circuits: amplifiers","p/st","DE: Anzahl Stück; EN: Number of items; FR: Nombre de pièces","S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","8542 33"
"1722494","3","26.11.30.91","26.11.30","Other multichip integrated circuits n.e.c.","p/st","DE: Anzahl Stück; EN: Number of items; FR: Nombre de pièces","S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","8542 39 10"
"1722495","3","26.11.30.94","26.11.30","Other electronic integrated circuits n.e.c.","p/st","DE: Anzahl Stück; EN: Number of items; FR: Nombre de pièces","S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","8542 39 90"
"1722496","2","26.11.40","26.11","Parts of electronic valves and tubes and of other electronic components n.e.c.",,,,,
"1722497","3","26.11.40.10","26.11.40","Pick-up cartridges for discs or mechanically recorded sound films","p/st","DE: Anzahl Stück; EN: Number of items; FR: Nombre de pièces","S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","8522 10"
"1722498","3","26.11.40.40","26.11.40","Parts of cathode ray tubes; parts of thermionic, cold cathode or photo cathode valves and tubes, n.e.c.",,,"S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","8540[.91 + .99]"
"1722499","3","26.11.40.70","26.11.40","Parts of diodes, transistors and similar semiconductor devices, photosensitive semiconductor devices and photovoltaic cells, light-emitting diodes and mounted piezo-electric crystals",,,"S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","8541 90"
"1722500","3","26.11.40.90","26.11.40","Parts of integrated circuits and microassemblies (excluding circuits consisting solely of passive elements)",,,"S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","8542 90"
"1722501","2","26.11.50","26.11","Bare printed circuit boards",,,,,
"1722502","3","26.11.50.20","26.11.50","Multilayer printed circuits, consisting only of conductor elements and contacts","p/st","DE: Anzahl Stück; EN: Number of items; FR: Nombre de pièces","S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","8534 00 11"
"1722503","3","26.11.50.50","26.11.50","Printed circuits consisting only of conductor elements and contacts (excl. multiple printed circuits)","p/st","DE: Anzahl Stück; EN: Number of items; FR: Nombre de pièces","S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","8534 00 19"
"1722504","1","26.12",,"Manufacture of loaded electronic boards",,,,,
"1722505","2","26.12.10","26.12","Loaded printed circuits",,,,,
"1722506","3","26.12.10.80","26.12.10","Passive networks (including networks of resistors and/or capacitors) (excluding resistor chip arrays, capacitor chip arrays, boards containing active components, hybrids)","p/st","DE: Anzahl Stück; EN: Number of items; FR: Nombre de pièces","S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","8534 00 90"
"1722507","2","26.12.20","26.12","Sound, video, network and similar cards for automatic data processing machines",,,,,
"1722508","3","26.12.20.00","26.12.20","Network communications equipment (e.g. hubs, routers, gateways) for LANs and WANs and sound, video, network and similar cards for automatic data processing machines","p/st","DE: Anzahl Stück; EN: Number of items; FR: Nombre de pièces","S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","8471 80 00a"
"1722509","2","26.12.30","26.12","Smart cards",,,,,
"1722510","3","26.12.30.00","26.12.30","Smart cards","p/st","DE: Anzahl Stück; EN: Number of items; FR: Nombre de pièces","S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","8523[.52(.10 + .90)]"
"1722511","1","26.20",,"Manufacture of computers and peripheral equipment",,,,,
"1722512","2","26.20.11","26.20","Portable automatic data processing machines weighing ≤ 10 kg, such as laptop and notebook computers; personal digital assistants and similar computers",,,,,
"1722513","3","26.20.11.00","26.20.11","Laptop PCs and palm-top organisers","p/st","DE: Anzahl Stück; EN: Number of items; FR: Nombre de pièces","S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","8471 30"
"1722514","2","26.20.12","26.20","Point-of-sale terminals, ATMs and similar machines capable of being connected to a data processing machine or network",,,,,
"1722515","3","26.20.12.00","26.20.12","Point-of-sale terminals, ATMs and similar machines capable of being connected to a data processing machine or network","p/st","DE: Anzahl Stück; EN: Number of items; FR: Nombre de pièces","S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","8472 90 30"
"1722516","2","26.20.13","26.20","Digital automatic data processing machines, comprising in the same housing at least a central processing unit and an input and an output unit, whether or not combined",,,,,
"1722517","3","26.20.13.00","26.20.13","Desk top PCs","p/st","DE: Anzahl Stück; EN: Number of items; FR: Nombre de pièces","S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","8471 41"
"1722518","2","26.20.14","26.20","Digital automatic data processing machines presented in the form of systems",,,,,
"1722519","3","26.20.14.00","26.20.14","Digital data processing machines: presented in the form of systems","p/st","DE: Anzahl Stück; EN: Number of items; FR: Nombre de pièces","S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","8471 49"
"1722520","2","26.20.15","26.20","Other digital automatic data processing machines, whether or not containing in the same housing one or two of the following types of units: storage units, input units, output units",,,,,
"1722521","3","26.20.15.00","26.20.15","Other digital automatic data processing machines whether or not containing in the same housing one or two of the following units: storage units, input/output units","p/st","DE: Anzahl Stück; EN: Number of items; FR: Nombre de pièces","S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","8471 50"
"1722522","2","26.20.16","26.20","Input or output units, whether or not containing storage units in the same housing",,,,,
"1722523","3","26.20.16.40","26.20.16","Printers, copying machines and facsimile machines, capable of connecting to an automatic data processing machine or to a network (excluding printing machinery used for printing by means of plates, cylinders and other components, and machines performing two or more of the functions of printing, copying or facsimile transmission)","p/st","DE: Anzahl Stück; EN: Number of items; FR: Nombre de pièces","S","DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.","8443[.32(.10 + .30 + .91 + .93 + .99)]"
